tenure,deposit,turnover,withdrawal,deposit_next
1105,1302.63,1493.43,490.75,140.21
163,1731.14,4153.93,1298.88,0
7088,2527.05,7863.03,4609.2,0
4523,29595.72,166150.72,16197.3,0
397,3002.42,29185.93,4347.34,2364.92
6197,7406.28,35687.37,1014.79,0
4284,4023.75,23984.64,2261.22,0
601,475.16,2257.83,239.15,0
273,22.17,22.17,0,0
920,738.27,944.62,1102.71,0
3147,12227.15,44960.66,9536.82,0
730,23.17,186.17,0,0
730,5076.04,25705.27,2669.32,140.28
896,5208.33,51305.71,6687.62,0
1227,1441.62,4582.62,2343.63,0
1616,23.51,51.47,0,0
355,101.83,147.4,0,0
937,7810.43,44693.69,7280.16,2107.2
2,35.36,784.28,188.88,0
4944,93.11,1480.84,0,0
879,2781.98,16051.28,3281.06,23.05
1334,365.9,1030.51,213.21,0
73,23.59,33.97,0,0
258,69.28,232.1,0,0
1178,2660.5,14759.7,871,93.14
1624,164.46,355.42,0,0
134,295.43,3535.85,351.82,35.95
1127,9764.89,81479.93,6760.29,348.54
808,438.6,1265.76,0,0
0,23.06,46.12,0,44.35
684,4310.77,29826.59,2068.49,0
54,4453.95,17496.73,5338.68,0
73,95.81,133.17,0,0
4576,56664.9,789165.47,24176.37,687.53
6175,205.64,405.47,0,0
2916,2569.77,11211.07,468.15,0
1743,659.42,3277.51,1521.91,0
2376,1980.27,12258.42,1770.16,0
4345,71.34,258.38,0,0
5603,235739.1,1175333.4,200895.21,2209.02
224,23.03,48.84,0,0
1830,573.11,4268.58,618.74,0
942,454.3,454.3,0,0
2678,594.5,3048.8,0,0
326,339.2,715.34,122.64,193.2
5022,952.85,5069.58,675.93,71.91
4581,339901.57,3671701.4,199510.7,4795.46
5058,1545.61,30350.39,0,0
1677,1319.08,5537.07,493.78,24.14
1202,1296.69,8436.67,724.62,285.32
1869,2893.33,10337.38,1490.42,199.71
1470,1165.38,1884.42,0,0
219,23.44,23.44,0,0
1792,229.09,2541.59,0,0
166,6135.97,35456.65,3532.23,1312.31
258,47.12,406.7,0,0
6631,31237.84,71240.38,18407.05,546.83
280,33884.36,314899.93,16670.6,0
1546,230.95,1131.21,0,0
6295,152520.51,536562.57,29041.92,10529.32
6234,143276.39,2092729.96,87010.77,140.66
1692,47998.91,359302.52,40777.56,1473.97
1512,32874.12,439737.92,15692.99,998.6
4184,410401.71,1577725.29,355537.24,1476.79
219,142.19,317.56,0,0
5786,29755.89,168110.52,11917.62,3009.91
73,114.55,375.95,67.8,87.05
5267,7705.43,45141.35,2514.07,0
353,104.49,398.49,46.14,0
5662,573.88,1689.43,0,0
4119,23.37,64.74,0,0
7176,4152.63,18613.55,4415.09,142.59
1580,289.73,1203.97,514.95,67.28
54,4746.93,33372.3,4170.89,5687.29
17,23.32,25.66,0,0
0,36.16,696.58,0,120.17
6494,40095.41,84378.61,37046.72,2942.37
73,143.17,902.33,0,0
0,66.8,119.11,0,0
511,4280.63,32114.58,5794.16,275.77
3853,51729.65,1280479.93,41036.41,0
1901,9275.79,81839.04,8331.46,271.65
462,62.08,121.49,0,0
784,69.25,200.37,0,0
1392,3668.38,16415.84,3574.45,0
4092,3441.39,12541.36,1531.22,0
309,114.02,148.8,570.1,0
4576,98.3,195.46,0,0
7181,6313.84,53686.16,4015.75,142.37
730,66.69,592.88,0,111.85
837,1193.69,3606.6,339.29,0
4834,3943.56,12680.11,2781.69,0
465,6239.06,27613.06,4710.44,1253.74
5377,70610.82,925947.8,21255.55,0
282,90.59,483.58,217.31,0
6236,25016.95,298352.1,8335.95,23.85
1246,5764.49,13296.94,3485.25,572.2
2872,1404.01,6027.24,456.45,0
5438,2938.52,4202.46,0,0
219,113.86,113.86,113.79,0
5689,99210.19,273492.95,89152.1,0
190,711.5,10673.18,2591.83,191.3
1490,460.33,1922.95,0,0
0,47.94,204.09,167.77,0
4486,52445.62,300058.17,42493.04,249.53
1317,20750.75,142239.7,12468.08,450.21
1621,675.1,5848.18,0,0
80,352.99,2543.97,941.59,0
840,9430.15,47087.62,4533.09,858.99
453,22.68,24.5,0,0
1809,600.35,2588.42,309.06,23.05
219,101.1,184.22,0,0
239,182.33,772.48,0,0
146,150.45,2135.4,0,0
6723,8047.94,10937.48,4301.74,0
1694,82.33,181.87,0,0
594,770.09,2630.2,321.89,2210.1
0,70.07,185.91,0,0
3576,2335.21,4244.32,0,0
1217,69.87,261.09,0,0
3223,3028.11,11989.07,3416.76,58.52
6889,44804.56,221480.21,32096.92,967.92
0,1383.94,1383.94,0,0
1765,3607.23,17175.61,3395.57,0
2889,201.12,340.01,0,0
7855,21355.1,56661.82,21133.53,241.35
996,2150.27,31330.54,0,115.47
32,70.6,232.93,0,0
2023,5786.62,52719.07,7831.53,234.76
85,105.13,462.56,0,0
5740,519.51,678.74,0,0
5910,1114.77,4587.4,0,0
0,978.28,3099.85,0,0
553,188.22,213.45,48.43,217.22
219,23.32,49.21,0,0
173,237.07,1413.44,0,0
331,691.47,1926.98,593.26,0
0,23.8,82.1,47.59,97.03
4520,1036.2,2200.26,1419.87,0
448,349.99,681.62,70.33,23.42
1020,220.12,763.66,70.53,0
957,164.69,285.45,0,0
1453,2635.04,9312.71,1523.12,0
0,24.07,4.81,75.09,24.17
898,1564.53,4179.62,1601.02,141.49
1137,952.91,5449.36,568.83,0
3442,793.73,6582.11,353.85,0
7772,46045.69,235271.63,44321.72,3914.05
326,159.64,769.94,57.24,0
6353,18827.39,115403.85,9464.09,274.77
6015,27808.68,126885.06,23482.41,601.7
61,383.93,2544.61,93.77,355.6
5379,7595.65,9199.98,5945.32,748.89
5,118.42,260.62,0,95.38
847,9362.62,35977.79,7079.19,920.06
4289,6653.81,24304.78,15087.51,917.15
219,453.31,1596.77,0,0
2232,2170.65,15045.46,4314.06,0
1161,113.48,113.48,0,0
2,119.05,1569.57,692.4,0
2,34.52,70.34,0,0
852,115.04,266.32,0,0
1655,136.15,207.35,0,0
2188,25228.9,220488.62,24202.58,340.89
1310,3565.22,8965.23,3529.68,178.15
112,2318.78,16423.39,0,0
2612,612.66,3234.43,136,1086.25
735,1770.59,5721.49,3987.28,428.6
1925,1556.1,3834.46,0,0
5204,2780.81,21629.18,1757.48,0
207,969.44,9636.93,253.91,88.18
2,1124.15,9931.2,0,0
3211,161.6,207.77,0,114.81
6017,211.69,3541.34,187.55,0
5151,2459.73,23221.79,2833.94,188.17
436,1130.29,6004.87,1232.49,94
1538,23.08,25.39,0,0
1784,115.28,355.44,0,68.43
5891,407.97,805,59.01,0
4710,3563.92,21541.79,369.93,169.38
4028,17589.95,134475.5,7444.2,0
239,1813.54,1813.54,2558.74,0
1546,82934.43,301611.45,47913.52,0
0,95.69,205.74,0,0
2015,2580.64,9739.3,1593.18,0
1164,1204.18,2815.81,0,48.4
582,998.68,4236.18,117.25,1363.77
4817,1783.77,20105.35,697.55,239.18
494,224.72,594.39,249.44,0
80,105.87,264.98,0,0
441,818.92,877.83,92.78,289.01
3960,14651.79,97229.36,11654.7,1834
122,10703.19,20972.46,9849.99,3927.42
27,1592.51,5455.08,1409.32,1090.98
1044,7922,56446.74,3801.21,0
2534,1658.07,5721.02,2390.68,332.71
7025,23057.08,140628.57,9738.47,1262.4
243,1079.71,2917.72,1137.25,605.73
4430,44488.72,203922.81,23230.86,0
136,23.09,155.38,0,0
4301,2232.47,17357.91,1648.82,0
78,610.28,2676.87,352.87,354.36
1307,27063,161475.73,12633.51,998.26
2753,86.08,535.02,190.33,24.14
1784,1075.45,8963.07,732.98,23.08
102,117.66,117.66,0,0
1249,2707.66,15235.45,2675.68,0
0,23.45,23.45,0,0
0,69.6,73.32,0,0
4304,25446.06,134656.71,21518.92,0
161,113.31,1184.92,0,0
0,44.44,0,0,0
1599,29459.4,67769.45,25716.17,2003.89
46,850.75,4605.35,4484.29,1297.97
219,228.99,1231.99,0,0
73,47.23,388.49,0,0
728,1343.78,7224.81,863.39,0
4583,5401.01,45479.84,6326.3,1076.23
0,35.54,85.3,0,0
1022,6374.94,48284.37,3891.82,2762.99
2040,497.85,740.16,0,0
1774,561.33,3992.76,7082.52,71.27
2911,2340.27,17641.91,851.68,0
6582,12313.22,56396.98,10123.94,791.91
343,301.3,2385.83,92.67,266
1599,128.55,296.36,0,0
961,511.55,548.3,0,0
738,450.95,28811.35,7745.22,0
1991,424.43,4553.1,0,0
17,114.05,114.31,0,0
368,34.62,83.09,0,0
5591,7573.96,5274.77,5405.38,0
1176,315.14,460.86,46.6,0
73,32.68,374.71,0,0
195,23.29,94.09,0,0
516,14404.99,105734.35,16458.7,0
4893,80330.58,902115.52,50113.04,721.52
2103,2143.24,8413.02,2054.87,0
4525,1126.67,7491.92,876.85,0
15,842.34,2423.01,0,0
324,618.14,970.88,149.3,0
127,8535.47,39153.56,10361.44,3162.48
0,46.88,37.51,0,0
5065,2400.21,12397.88,2059.6,163.01
2261,4582.54,19527.28,3802.59,47.65
3914,66426.71,692657.96,39688.98,1136.86
83,1171.68,1811.71,1058.45,0
219,1270.3,10920.01,0,0
219,127.85,700.83,0,0
1317,5106,22057.96,4720.88,0
1592,1156,2314.75,1121.38,0
2098,4820.58,35527.69,5282.37,533.58
163,884.81,5241.8,609.73,845.04
2799,1808.24,2032.11,733.77,0
241,944.56,2648.42,982.22,93.69
1490,1056.12,4142.21,0,0
0,719.03,2103.53,599.19,0
942,1905.29,2626.08,1789.51,0
377,367.15,3566.63,0,0
2894,212.35,1188.69,212.6,0
1587,149303.31,1627414.15,95564.76,3621.27
3303,2483.91,23625.4,301.16,0
1818,928.09,7406.19,1326.07,268.38
243,895.05,11813.82,0,0
2037,14653.8,51227.26,12590.52,0
4532,678.37,1615.25,0,0
248,101.29,353.09,0,0
1604,1059.89,5585.7,0,0
39,297.42,27479.09,0,412.92
2836,173.09,331.89,0,0
891,467.33,499.48,804.26,0
73,69.82,1280.19,0,0
3895,30868.3,113095.31,29308.14,702.4
6657,473997.9,2736678.73,335155.24,4722.51
4781,898.25,2239.47,493.47,0
4433,281.64,572.16,0,0
2789,890.06,784.28,423.33,0
2154,1181.96,5834.82,1524.38,0
3398,4144.4,13574.23,3322.68,0
5124,68.82,84.69,0,0
73,34.75,48.65,0,0
4856,18299.71,56490.22,13827.73,2304.75
73,23.42,35.59,0,0
3895,7827.98,25522.53,7669.28,691.4
3225,455.15,455.99,0,0
302,68.45,669.93,0,0
3342,3610.43,35979.69,2109.14,0
0,115.09,0,115.09,0
981,195.8,969.87,0,0
6226,11809.51,54324.22,2397.47,0
1195,352.3,352.3,284.9,2526.39
477,170.54,394.75,0,0
5375,117.76,744.51,0,0
742,578.54,2742.72,174.91,1048.2
1551,68.98,1319.52,0,0
73,58.61,111.82,0,0
0,22.27,251.64,0,0
1597,123849.3,312845.98,66177.44,0
618,29758.81,153338.43,26974.83,896.64
1604,570.26,631.45,1374.56,937.73
2217,122.22,414.8,0,0
633,296.95,634.15,0,0
504,22.77,31.88,0,0
2461,141497.41,1297410.6,80405.1,15309.93
219,81.22,208.86,0,0
944,646.08,2396.72,549.26,0
1049,1671.94,414.71,1500.86,237.39
594,481.23,1766.99,645.4,0
1215,1432.8,8434.31,340.61,0
236,374.32,1522.35,0,0
2612,59635.33,207240.73,61080.45,0
2495,14707.8,91748.84,13265.4,0
927,68379.44,591114.02,59167.28,0
224,311.48,11691.5,0,0
1083,804.64,3664.6,0,0
6604,82321.73,183847.96,57357.51,0
1906,448.45,1059.31,0,0
0,35.63,335.9,0,591.47
24,1957.22,15831.06,0,345.45
2534,23989.02,146418.19,4617.31,1911.28
4372,172.38,688.06,46.17,0
5,138.21,554.86,0,1021.47
0,46.6,0,46.6,0
73,70.55,347.9,98.06,0
0,35.65,177.8,0,72.58
1826,909.22,2192.96,176.15,0
1468,1073.78,162.12,932.08,0
333,183.55,915.03,0,0
1115,12084.77,58391.4,5500.23,0
1066,434.49,7902.34,1286.53,0
884,174552.18,1194006.38,148549.04,32808.51
2,22.89,63.19,0,0
3371,25199.06,161672.86,16010.71,343.76
540,537.52,2424.72,0,0
2179,2131.76,13058.73,943.49,0
88,891.04,1800.68,1036.13,291.05
5216,8061.32,21921.63,3323.56,0
5426,147888.49,933584.18,101720.22,814.37
1059,22.78,34.85,0,0
10,23.95,23.86,0,0
83,3933.88,31272.33,3611.92,46.9
1682,71.83,398.38,0,0
4873,1213.08,5012.03,0,45.56
1076,46.95,23.2,47.42,0
2456,6186.38,16101,4416.5,1175.75
7302,51677.22,440103.55,36798.49,5807.78
1022,137.25,1067.49,251.44,68.72
2149,1757.47,6685.25,0,0
4398,41764.54,217433.59,37155.95,659.48
2490,48.01,97.98,0,0
3077,4372.57,27280.88,458.7,0
2,154.21,376.03,189.82,286.13
3783,35.13,52.93,0,0
0,23.56,336.93,0,0
1037,67850.21,453859.04,31714.87,1078.72
219,79.7,267.35,0,0
2,71.84,1067.26,0,168.5
4457,8087.64,42138.56,6841.19,144.65
219,22.62,29.18,0,0
148,46.44,84.47,0,0
470,191.04,1113.3,0,169.26
672,2360.53,22824.93,0,967.71
2308,2846.03,17126.85,1897.38,899.04
3505,137928.65,1542214.25,90445.47,100.76
857,3372.86,18297.31,3704.02,1677.66
5489,49576.64,25865.41,49549.76,1321.49
7548,15888.29,116966.92,2286.52,477.69
219,671.65,4135.59,0,0
0,66.6,221.93,0,0
3362,25.19,25.19,0,0
73,23.71,420.35,71.13,0
582,500.13,640.73,0,0
22,140.87,970.91,0,70.85
2273,374.81,2468.95,426.8,0
1010,4058.57,5151.98,1935.58,358.69
1947,294.89,1404.13,226.84,0
1468,267.3,1597.86,0,0
1424,90305.47,651574.3,36982.39,0
4296,110181.44,757328.16,105796.65,1715.64
226,2730.01,2727.42,5715.91,0
4277,45224.61,637571.85,14025.02,727.63
3729,486.98,2345.36,0,0
2485,1225.26,10811.6,627.35,0
1718,11863.84,61735.4,0,0
913,128555.24,673715.22,102748.86,2307.98
2079,1017.74,9999.1,1061.08,117.59
95,255.03,1130.28,117.58,665.92
0,24.14,24.14,0,0
3074,103335.04,624984.24,59108.39,12588.53
0,70.22,194.73,0,0
857,4458.41,41210.76,4301.97,767.61
219,23.02,39.13,0,0
450,2776.5,2776.5,5536.26,0
4559,3908.78,34959.15,962.2,119.56
3851,27308.44,42822.59,17740.87,1543.99
3174,197.6,394.86,0,0
73,47.65,128.3,0,0
231,680.19,2721.62,887.01,0
100,89.05,80.05,45.09,0
15,105.49,3188.64,0,163.92
5538,30652.47,422193.95,15398.51,563.95
2753,60.2,109.12,0,0
32,23.31,68.07,0,0
78,3625.68,14336.03,941.05,1102.19
3734,29815.98,109467.12,32200.96,1275.76
6231,22430.2,145761.43,12615.77,190.28
1439,7299.13,52815.61,3296.47,4210.16
100,297.13,1130.8,0,0
73,116.03,143.42,0,0
226,449.88,449.88,850.97,0
66,1056.82,4141.36,856.09,70.11
7156,9151.09,35247.05,7175.28,379.47
282,284.02,330.34,340.59,0
24,118.03,190.63,0,70.8
3551,73.7,575.6,0,432.85
2619,12761.35,120893.3,4806.86,0
796,579.88,579.88,0,0
1680,2144.98,9688.82,1042.98,90.18
1470,6226.93,27139.34,7360.8,0
5,70.88,1684.98,0,0
1738,1519.29,8331.3,212.01,0
2,71.19,153.72,0,0
12,47.29,255.38,118.23,0
6613,188337.4,1015128.2,150318.94,3245.2
377,2467.37,8761.26,1538.1,724.77
947,273.75,338.12,186.97,0
5964,854.47,2248.88,228.05,0
5874,12322.2,38244.69,9076.74,164.44
2490,1771.12,9478.18,530.32,0
1363,1351.39,3323.18,545.74,0
536,4357.09,19535.66,1979.52,461.82
6618,1284.36,4092.35,490.59,4516.47
2118,23.67,29.63,0,0
0,114.05,193.89,159.67,0
0,236.3,1609.23,472.61,0
0,47.35,95.17,0,0
1801,8335.83,15155.15,7176.58,0
1553,22.96,60.72,0,0
1188,15214.31,157961.36,10032.76,189.68
0,36.29,57.58,0,0
2458,10210.4,28751.8,972.76,0
2816,1857.72,12851.81,2119.25,0
0,23.53,149.04,0,0
4693,1479.96,22525.23,53.56,69.1
3069,5898.6,15017.43,5411.91,0
1034,1774.85,12547.81,2066.82,0
4703,45945.17,169513.02,43464.23,69.21
3646,16457.21,174086.09,14438.27,235.35
5,340.61,2620.61,0,23.62
139,151.84,717.4,182.31,201.52
3712,98.8,126.06,0,0
3466,106389.36,1458180.36,48772.41,4143.83
3004,23.45,26.27,0,0
1319,738.17,3029.96,299.49,0
119,1139.96,2903.48,0,227.42
1602,3244.76,17682.82,4770.29,0
2,47.12,93.07,0,23.46
0,23.74,40.13,0,48.21
6662,55861.54,249172.88,28882.05,221.75
402,1661.69,8260.5,0,0
562,4029.56,15801.27,1155.75,44.2
4849,2016.81,12479.24,1839.36,0
1682,143.67,227.47,0,0
263,18103.91,317415.19,12475.57,0
3899,718.05,8274.34,173.44,0
0,23.17,42.63,0,0
83,394.66,1007.03,0,69.7
0,23.24,23.24,0,0
740,1965.21,7332.48,89.23,0
1526,518.26,2452.02,0,540.47
3870,33938.6,428875.44,19637.69,275.94
6229,28004.86,112603.37,20867.76,2285.03
5065,333.21,659.3,0,0
112,45.11,66.04,0,46.4
1680,190.18,494.48,0,0
5,1482.23,3677.66,0,0
4664,181060.04,896606.5,143011.49,1517.28
46,1423.61,5240.06,1068.33,1577.32
1945,14325.23,33622.26,9115.99,0
0,23.74,23.74,0,0
2539,2837.42,14145.9,1715.51,0
781,2472.97,32420.36,0,0
0,241.07,566.96,0,0
5472,418.46,2420.61,132.18,368.41
2563,467.73,1100.84,505.72,0
219,34.91,62.84,0,0
2312,11307.13,51170.97,4693.11,188.48
1811,1649.75,2549.56,1418.87,0
4622,294.58,229.67,0,0
4883,46.67,273.96,0,0
913,1582.86,5707.6,787.36,55.39
219,22.99,32.65,0,0
426,340.87,1895.19,44.59,0
302,965.33,1448.93,625.58,523.94
0,46.09,362.75,0,23.14
3476,7745.26,47604.12,3197.38,0
2344,56558.8,603056.35,36303.49,2129.33
127,417.84,592.28,0,0
472,92.15,337.25,213.01,83.22
0,47.46,0,61.46,0
630,68.33,135.44,0,0
0,22.9,45.8,0,0
720,46.07,85.48,0,0
222,310.45,1450.01,0,410.78
6431,1020.08,3559.77,432.84,96.36
523,3227.49,9159.23,922,463.36
6650,11374.87,23596.27,8035.74,0
224,241,789.7,0,137.77
2123,399.08,932.4,583.21,0
219,103.9,423.45,0,0
2,35.45,104.32,0,0
5579,8973.38,45291.27,6981.41,398.49
3072,76.37,636.51,0,0
0,1196.17,3772.73,0,0
679,4985.06,37814.39,3890.96,3721.51
5460,37246.39,160964.09,41164.85,166.67
6326,7339.74,42975.02,5137.49,193.18
2,213.8,8539.92,2379.57,0
0,1982.39,7214.98,0,9174.97
1777,18290.65,88725.13,22243.6,0
1526,6888.79,41566.82,4226.12,498.49
411,2993.13,28361.21,3872.07,0
1426,278.91,1537.18,325.27,482.34
876,537.7,2971.08,207.19,0
0,71.09,204.77,0,0
1463,274.34,549.66,44.29,47.18
90,93.33,493.92,467.11,0
3972,941.76,1002.39,554.57,0
1098,210.72,339.43,0,0
73,47.44,554.54,0,0
606,7315.61,35429.17,6454.22,0
0,1178.06,3702.89,0,0
0,94.65,582.11,0,95.11
2760,23.76,31.48,0,0
268,91.1,464.2,203.49,23.58
1188,1341.07,6032.34,694.49,70.83
1395,3543.43,36179.46,3696.88,461.4
0,43.57,0,43.57,0
1792,11252.84,55622.41,6052.79,457.73
0,235.73,297.02,412.53,751.96
148,665.31,2276.27,1217.22,510.99
219,461.68,633.65,0,481.33
2690,36144.51,240836.77,21957.65,5100.54
2084,3636.12,5495.55,2693.09,71.53
1930,1932.54,17335.99,2744.46,48.51
219,23.1,83.14,0,0
1589,22.99,24.93,0,0
884,3951.35,38778.39,458.01,0
219,104.92,159.72,0,0
10,894.89,5768.89,985.2,3627.56
0,46.81,117.01,126.37,0
6368,1008.5,5628.07,0,0
6200,1481.21,3463.2,1653.97,185.37
458,482.98,1606.18,224.2,23.56
1499,11223.62,70412.01,7797.18,584.44
0,144.87,1051.48,0,0
1787,139.46,352.2,482.02,0
1387,5295.67,21958.24,6026.5,659.98
3177,1072.52,7907.03,2203.3,0
2325,834.62,2981.99,153.15,0
392,1234.82,11782.83,1329,0
5,69.26,189.69,484.8,2432.21
815,238.69,1172.96,56.47,0
73,114.5,184.35,0,0
730,1654.77,18385.03,68.97,0
2,140.52,1508.24,0,0
19,139.1,317.93,0,339.06
24,83.45,342.73,0,81.45
1229,6729.09,41443.25,4830.89,1642.28
4571,2459.38,29655.52,1330.79,0
44,1410.69,17473.46,2728.56,1950.08
1833,1592.52,7774.75,938.76,71.49
492,10292.29,33306.13,7882.09,1843.4
219,23.09,22.86,0,0
329,92.13,188.48,0,46.38
794,1316.24,6131.14,1712.63,0
511,1018.13,14438.34,0,0
1942,234.22,1456.09,0,0
136,8183.9,17691.71,11654.95,2368.72
3578,222.41,1120.14,0,0
1200,51636.21,389364.39,34684.11,1491.18
5219,91975.45,386579.57,61850.72,69.15
95,2306.65,4377.86,1507.27,0
2,348.63,3871.12,466.04,2127.87
2957,1930.93,8425.02,0,0
3836,217091.4,2113819.48,136983.45,0
1356,1349.5,33419.49,1759.39,45.63
3656,73832.76,310399.76,84721.98,2888.34
2,47.66,178.9,0,0
1495,4679.97,24216,1621.34,2141.59
1602,83947.1,714209.01,102036.79,2048.95
1013,13565.15,178156.67,11394.58,362.08
0,57.74,83.84,0,333.16
1565,8321.48,51322.19,3890.07,0
90,143.57,358.3,52.66,0
1748,11782.58,86846.05,10337.11,0
5292,12381.86,84426.2,6362.85,0
222,685.79,2741.23,2517.5,0
1548,490.42,2217.7,2332.57,0
1602,2076.68,8891.49,1353.73,0
2573,341.84,4989.01,773.43,0
0,23.24,168.5,0,0
662,1447.46,4766.29,965.16,0
3904,1112.44,6481.75,0,0
7125,16770.59,207675.64,12683.91,2083.2
2266,1174.09,8673.88,1514.13,0
1076,138.8,897.34,0,0
1592,644.79,54934.93,3270.77,0
29,5722.51,6978.75,0,0
0,35.21,35.21,0,70.72
755,114.72,866.96,0,0
231,692.38,5653.77,1884.27,0
6275,145971.21,590142.33,107925.23,4437.06
3393,13186.51,63988.6,8150.08,2364.5
2522,135.6,238.1,0,0
241,1577.83,2722.51,2956.83,0
1597,23.41,23.41,0,0
3447,4977.89,18099.99,1664.51,0
1144,583.12,2329.73,91.93,0
3965,161.9,469.35,0,0
1239,462.09,462.74,0,0
95,91.39,242.69,0,46.83
3831,35520.19,251332.38,20366.93,3039.15
7149,211001.33,1210912.21,239656.25,4240.02
4973,178.73,337.8,206.05,0
51,162.81,833.69,0,69.13
122,6819.17,100645.62,2346.27,2319.85
1558,3103.29,15785.18,1431.8,241.53
409,81.84,325.15,47.25,0
3965,4681,15220.88,4796.07,0
2629,10247.19,60352.16,9447.59,626.38
1463,58.47,813.88,0,0
6246,461012.73,5689291.26,460600.14,0
6733,10693.16,54208.23,7139.38,757.91
0,69.28,78.98,0,0
7590,19642.13,120583.37,12495.67,473.49
5362,1026.5,1175.52,543.22,0
1889,24.54,253.16,232.77,0
954,1167.73,4231.33,559.21,0
2123,7720.63,43879.34,4760.74,850.52
484,2602.46,16552.22,3107.13,0
73,71,504.11,0,0
0,116.46,384.09,0,0
725,389.2,3379.3,0,0
1122,8584.03,52261.86,5480.39,1328.24
5577,27939.88,47616.63,17022.23,1065.4
243,45.55,64.77,0,0
1682,4102.51,9431.4,2362.33,733.16
17,404.18,1128.92,835.46,191.44
1061,2458.73,7703.24,3128.61,206.89
5815,52660.11,288976.11,44005.38,0
1324,23.94,33.53,0,0
2,22.91,722.96,0,23.47
224,685.79,2738.15,3330.67,0
1809,16167.64,291663.36,7395.08,0
1560,23.04,37.42,0,0
1582,45.99,172.45,0,0
212,94.28,772.42,176.78,0
5,47.49,176.96,0,0
2074,29035.39,120416.72,23592.53,1157.25
12,831.79,4150.12,691.04,0
1181,19995.34,76511.67,17121.76,0
73,23.24,39.05,0,0
2875,3569.32,10847.81,5410.7,5957.13
7,151.95,293.1,0,94.01
0,71.77,119.62,143.54,0
66,549.73,871.68,93.77,506.93
73,23.19,123.82,0,0
73,228.16,877.4,0,0
2,143.54,1737.8,478.47,2456.31
295,3518.09,26298.81,2082.67,457.54
1984,13575.47,122777.49,8508.44,406.19
5073,81435.15,587232.66,53728.18,0
0,114.5,280.76,0,0
95,2710.55,12346.51,1357.23,1184.23
5630,5592.37,14788.74,5589.5,0
2271,20697.41,61342.07,14456.97,336.53
2378,3779.04,14461.96,782.44,1772.36
983,486.05,2167.7,209.77,23.06
2789,433.58,3791.06,10195.07,0
27,357.23,1637.14,0,0
2634,2230.79,11157.57,859.34,47.13
73,111.75,234.68,0,0
73,46.46,94.32,0,0
3746,22669.33,141248.1,26149.81,1185.36
3826,3609.02,21353.26,4518.44,46.1
5187,125215.8,366041.8,126841.01,1290.06
51,922.77,2900.65,0,390.43
66,92.98,810.1,0,0
3045,46.2,308.72,0,0
4708,10973.53,38967.34,1660.97,0
258,22.44,35.45,0,0
1098,1920.95,19390.28,0,0
2,34.71,34.71,0,46.49
2,46.83,95.42,93.66,0
436,631.75,2731.35,46.46,131.47
4961,20693.74,86674.54,14078.82,319.74
1069,2215.77,7788.9,5693.91,3473.98
7166,17589.89,57069.26,13317.37,410.53
219,457.19,598.01,0,0
0,166.07,0,166.07,995.05
204,379.95,1863.45,683.26,442.4
2507,642.18,5313.26,0,72.53
2295,5333.18,27329.74,6889.13,140.51
5552,16886.92,61223.09,12441.88,1206.74
1650,23.71,14.22,71.83,0
3242,8676.4,28917.33,3871.79,0
0,34.68,93.64,0,0
0,48.21,1103.94,0,0
2179,185.98,362.01,0,0
251,475.71,956.09,420.34,0
73,22.81,45.62,0,0
219,89.86,167.76,0,0
3568,10481.12,117744.93,8460.47,1689.39
229,84.41,258.99,112.47,0
73,46.06,46.06,0,0
1010,2210.26,9032.77,873.67,0
1801,34548.47,230730.23,29365.81,0
1882,656.74,2295.81,46.57,0
1032,11485.08,112980.52,0,0
1996,23.67,25.33,0,0
51,2342.93,9094.69,0,1172.12
1514,23.07,29.99,0,0
2741,1865.5,13898.14,1025.49,0
6090,16379.99,52545.41,15664.23,0
1151,414.54,1712.19,451.31,47.33
2088,15595.74,58355.53,5994.03,0
484,454.32,5228.3,147.09,0
4126,5691.79,48376.11,4648.21,0
691,1720.62,12888.45,476.94,0
4359,2894.97,29331.81,328.75,139.77
1794,845.04,4951.27,650.28,0
808,460.22,928.71,1708.14,0
214,576.67,1405.33,0,1632.71
219,67.26,103.81,0,0
2,283.1,1351.87,0,0
1587,197.64,451.89,91.01,0
219,23.67,23.67,0,0
219,46.18,80.82,0,0
73,35.3,80.5,0,0
2,342.18,1840.12,0,1973.17
2125,1429.61,5383.27,879.43,45.69
192,2227.75,9086.41,1262.51,761.3
3848,321.61,1871.86,187.25,23.73
136,5315.41,48673.61,1843.91,357.08
7064,13265.73,0,8210.38,0
419,885.68,1462.99,0,0
7297,24484.47,123146.55,12065.36,114.02
458,3021.18,11549.6,155.52,0
511,5424.7,49126.05,12328.8,526.32
73,34.65,131.2,0,0
2780,2828.45,12701.97,1179.6,119.05
0,71.23,71.23,0,3093.96
1487,2239.67,19078.58,1431.72,656.1
7748,3203.56,821.11,1459.24,1437.37
2658,133,250.91,0,0
12,207.09,368.58,206.9,995.8
1597,43068.68,103905.44,24730.31,0
73,34.78,51.01,0,0
73,23.43,220.67,0,0
3369,2782.47,10103.13,1291.62,48.31
3152,46.17,55.9,0,0
4914,5075.81,30506.82,2276.86,614.94
1972,1281.71,14570.51,3061.86,557.21
4262,12330.11,73873.94,7682.95,33.22
1607,94.37,176.71,0,0
1643,2830.76,9382.87,1069.68,0
0,23.09,23.09,0,0
1103,7383.99,68142.13,5049.68,714.84
1473,349.97,734.93,0,0
